game_id,season,week,game_type,home_team,away_team,actual_home_score,actual_away_score,actual_margin,actual_total,market_spread,market_total,market_residual,home_field_indicator,qb_quality_diff,qb_vs_pass_rush_matchup,qb_vs_coverage_matchup,ol_pass_vs_pass_rush_matchup,ol_run_vs_front_matchup,receiving_vs_secondary_matchup,rushing_vs_front_matchup,ol_weakest_diff,ol_strongest_diff,ol_continuity_diff,ol_replacement_starters_diff,wr1_diff,wr2_diff,te1_diff,receiver_replacements_diff,pass_rusher1_diff,pass_rusher2_diff,weakest_coverage_diff,secondary_average_diff,front_seven_average_diff,rest_diff
2021_03_BAL_DET,2021,3,REG,DET,BAL,17.0,19.0,-2.0,36.0,-7.5,51.0,5.5,1.0,-1.6799999999999997,-0.8200000000000003,-4.765000000000001,-0.7540000000000049,-5.066857142857145,-5.644999999999996,4.207142857142863,1.3399999999999963,-0.769999999999996,-0.19999999999999996,0,-3.0800000000000054,-1.769999999999996,-2.1000000000000014,0,-0.5400000000000063,2.260000000000005,-5.329999999999998,-3.085000000000001,-3.452857142857141,-1.0
2021_03_CAR_HOU,2021,3,REG,HOU,CAR,9.0,24.0,-15.0,33.0,-8.0,43.0,-7.0,1.0,10.93,4.089999999999996,12.34000000000001,-8.271999999999998,-0.681999999999995,4.537500000000016,-4.980000000000004,-2.9200000000000017,-2.4599999999999937,0.0,0,1.8299999999999983,0.14999999999999858,5.380000000000003,0,-7.540000000000006,-6.140000000000001,0.44000000000000483,1.4100000000000108,0.75,0.0
2021_03_CHI_CLE,2021,3,REG,CLE,CHI,26.0,6.0,20.0,32.0,7.5,45.0,12.5,1.0,2.230000000000004,5.759999999999998,6.8825,3.5859999999999985,-3.7911428571428587,7.094999999999999,0.44285714285713595,-2.1199999999999974,2.8299999999999983,0.19999999999999996,0,0.4099999999999966,1.1200000000000045,4.769999999999996,0,2.260000000000005,4.799999999999997,6.1399999999999935,4.652499999999996,-3.847142857142863,0.0
2021_03_CIN_PIT,2021,3,REG,PIT,CIN,10.0,24.0,-14.0,34.0,2.5,42.5,-16.5,1.0,1.1400000000000006,2.2150000000000034,2.522500000000008,-3.7009999999999934,-0.40885714285713703,-0.539999999999992,-0.43285714285714505,-0.060000000000002274,-2.8599999999999994,-0.4,0,-2.6799999999999997,-1.3499999999999943,-1.3800000000000026,0,-0.45000000000000284,2.6000000000000014,0.30000000000000426,1.3825000000000074,4.367142857142859,0.0
2021_03_GB_SF,2021,3,REG,SF,GB,28.0,30.0,-2.0,58.0,3.5,50.5,-5.5,1.0,-2.6799999999999997,-11.57,-5.3825,-5.989999999999995,-0.032857142857139365,-0.7100000000000009,-7.252857142857145,4.670000000000002,-3.180000000000007,0.19999999999999996,0,2.4399999999999977,2.269999999999996,4.539999999999992,0,-9.949999999999996,-7.830000000000005,-3.8200000000000003,-2.7025000000000006,-2.932857142857145,1.0
2021_03_IND_TEN,2021,3,REG,TEN,IND,25.0,16.0,9.0,41.0,4.5,47.0,4.5,1.0,3.969999999999999,10.079999999999998,2.155000000000001,4.451999999999998,-2.597999999999999,-2.417499999999997,0.05000000000000426,-7.239999999999995,3.5799999999999983,0.0,0,0.7700000000000031,2.3499999999999943,-3.219999999999999,0,6.6399999999999935,5.580000000000005,2.969999999999999,-1.8149999999999977,-0.9399999999999977,0.0
2021_03_LAC_KC,2021,3,REG,KC,LAC,24.0,30.0,-6.0,54.0,6.5,55.0,-12.5,1.0,6.570000000000007,-0.1699999999999875,11.575000000000003,-3.485999999999997,4.653999999999996,10.014999999999993,-2.5,3.799999999999997,1.4100000000000037,0.19999999999999996,0,2.5799999999999983,1.1099999999999994,13.809999999999995,0,-3.9599999999999937,-9.520000000000003,6.100000000000001,5.0049999999999955,1.3999999999999986,0.0
2021_03_MIA_LV,2021,3,REG,LV,MIA,31.0,28.0,3.0,59.0,4.0,45.0,-1.0,1.0,8.43,4.04999999999999,4.805,-4.352000000000011,-0.38628571428571945,-1.0450000000000017,0.365714285714283,-1.9299999999999997,1.269999999999996,-0.20000000000000007,0,-3.3799999999999955,2.460000000000001,6.289999999999999,0,-6.6100000000000065,-2.1499999999999986,-2.8999999999999986,-3.625,-0.41428571428571814,0.0
2021_03_NO_NE,2021,3,REG,NE,NO,13.0,28.0,-15.0,41.0,3.0,44.0,-18.0,1.0,-12.669999999999995,-15.97999999999999,-15.735,-3.2819999999999894,-4.350809523809517,-5.105000000000004,-13.018809523809523,2.8999999999999986,-0.03999999999999915,-0.19999999999999996,0,-6.699999999999996,-4.489999999999995,4.359999999999999,0,-3.1400000000000006,-3.479999999999997,-6.07,-3.065000000000005,-4.378809523809522,0.0
2021_03_NYJ_DEN,2021,3,REG,DEN,NYJ,26.0,0.0,26.0,26.0,10.5,42.0,15.5,1.0,4.3700000000000045,4.334999999999994,6.7425,-0.5210000000000079,-3.0360000000000014,2.329999999999991,0.6799999999999926,1.3600000000000065,0.5499999999999972,0.0,0,-3.8299999999999983,-2.6499999999999986,2.3100000000000023,-1,3.6799999999999926,-3.75,1.8999999999999986,2.372499999999995,-2.5500000000000043,0.0
2021_03_PHI_DAL,2021,3,REG,DAL,PHI,41.0,21.0,20.0,62.0,3.5,51.5,16.5,1.0,5.019999999999996,11.530000000000001,6.084999999999994,3.3599999999999994,-4.138571428571439,3.5349999999999966,-0.8185714285714312,-3.3200000000000003,-3.229999999999997,-0.19999999999999996,0,5.899999999999999,4.609999999999999,-4.990000000000002,0,7.510000000000005,5.509999999999998,0.38000000000000256,1.0649999999999977,-0.9885714285714329,0.0
2021_03_SEA_MIN,2021,3,REG,MIN,SEA,30.0,17.0,13.0,47.0,-2.0,53.5,15.0,1.0,-0.060000000000002274,2.460000000000001,0.2049999999999983,1.6900000000000048,-1.0842857142857127,-0.8150000000000048,1.7057142857142864,0.030000000000001137,-4.550000000000004,0.0,0,-2.9200000000000017,0.480000000000004,-0.4100000000000037,0,3.490000000000002,1.5499999999999972,1.4299999999999997,0.26500000000000057,-0.25428571428571445,0.0
2021_03_TB_LA,2021,3,REG,LA,TB,34.0,24.0,10.0,58.0,-1.0,55.0,11.0,1.0,-0.5600000000000023,-8.990000000000009,-2.270000000000003,-11.382000000000005,-2.836285714285708,-3.7849999999999966,2.125714285714295,-3.530000000000001,-1.6400000000000006,0.0,0,-1.6599999999999966,-3.489999999999995,-1.6399999999999935,0,-8.279999999999994,-8.579999999999998,-5.580000000000005,-1.7100000000000009,0.1157142857142901,0.0
2021_03_WAS_BUF,2021,3,REG,BUF,WAS,43.0,21.0,22.0,64.0,7.5,45.5,14.5,1.0,6.859999999999999,10.155000000000001,12.287500000000001,4.655000000000001,2.8428571428571416,6.359999999999999,3.702857142857141,4.890000000000001,0.769999999999996,0.0,0,0.8900000000000006,0.10000000000000142,2.259999999999998,-1,8.220000000000006,-1.6300000000000026,3.3899999999999935,5.427500000000002,1.4828571428571422,-3.0
2021_04_ARI_LA,2021,4,REG,LA,ARI,20.0,37.0,-17.0,57.0,3.5,53.5,-20.5,1.0,2.3700000000000045,-5.550000000000011,0.15500000000000114,-7.206000000000017,3.505428571428567,-1.5575000000000045,2.5514285714285663,4.469999999999999,-1.0900000000000034,0.4,0,0.10999999999999943,0.3100000000000023,2.4399999999999977,0,-8.27000000000001,-7.570000000000007,-2.0800000000000054,-2.2150000000000034,2.7914285714285683,0.0
2021_04_BAL_DEN,2021,4,REG,DEN,BAL,7.0,23.0,-16.0,30.0,1.0,44.0,-17.0,1.0,-4.199999999999996,-7.809999999999995,-6.267499999999991,-3.9680000000000035,-1.876571428571431,-6.9424999999999955,6.3414285714285725,4.050000000000004,-2.0200000000000102,0.0,0,-5.640000000000001,-3.940000000000005,-4.550000000000004,0,-0.28000000000000114,-6.939999999999998,-5.289999999999999,-2.0674999999999955,-1.518571428571427,0.0
2021_04_CAR_DAL,2021,4,REG,DAL,CAR,36.0,28.0,8.0,64.0,4.5,51.5,3.5,1.0,4.850000000000001,-1.009999999999998,7.0,-7.006,-3.320285714285717,4.1924999999999955,-4.184285714285714,0.730000000000004,-1.769999999999996,0.0,0,-0.4100000000000037,-0.07000000000000028,3.789999999999999,0,-4.189999999999998,-7.530000000000001,3.509999999999998,2.1499999999999986,-2.174285714285716,-4.0
2021_04_CLE_MIN,2021,4,REG,MIN,CLE,7.0,14.0,-7.0,21.0,-1.0,52.0,-6.0,1.0,5.349999999999994,-7.530000000000001,8.509999999999998,-17.935999999999993,-8.174571428571426,4.427500000000009,-4.948571428571427,-2.9499999999999957,-6.160000000000004,-0.19999999999999996,0,-0.9199999999999946,0.9299999999999997,3.2900000000000063,0,-13.209999999999994,-12.549999999999997,7.469999999999999,3.1600000000000037,-3.1185714285714283,0.0
2021_04_DET_CHI,2021,4,REG,CHI,DET,24.0,14.0,10.0,38.0,3.0,42.0,7.0,1.0,-3.3299999999999983,-2.0350000000000037,-4.665000000000006,3.1169999999999902,8.760571428571424,-4.052500000000009,5.938571428571429,4.009999999999998,-2.230000000000004,0.0,0,0.3999999999999986,-1.5300000000000011,-5.43,0,3.769999999999996,-1.1799999999999997,-0.7700000000000031,-1.335000000000008,6.938571428571429,0.0
2021_04_HOU_BUF,2021,4,REG,BUF,HOU,40.0,0.0,40.0,40.0,19.0,47.5,21.0,1.0,-4.939999999999998,1.9399999999999977,5.834999999999994,7.6739999999999995,1.8254285714285743,11.584999999999994,4.071428571428569,1.3100000000000023,-0.5799999999999983,0.0,0,-1.3900000000000006,1.519999999999996,0.3999999999999986,0,7.109999999999999,6.649999999999999,6.700000000000003,10.774999999999991,1.0314285714285703,-3.0
2021_04_IND_MIA,2021,4,REG,MIA,IND,17.0,27.0,-10.0,44.0,2.5,41.5,-12.5,1.0,-4.840000000000003,4.009999999999991,-6.725000000000001,4.053999999999988,-2.3260000000000076,-3.4949999999999974,-4.309999999999995,-5.769999999999996,-0.9200000000000017,0.0,0,-0.6300000000000026,-0.740000000000002,-1.1199999999999974,0,11.790000000000006,5.909999999999997,3.200000000000003,-1.884999999999998,2.469999999999999,0.0
2021_04_JAX_CIN,2021,4,REG,CIN,JAX,24.0,21.0,3.0,45.0,7.5,46.0,-4.5,1.0,4.18,10.499999999999993,7.527500000000003,4.119999999999997,2.597142857142863,6.177500000000009,2.597142857142863,-8.119999999999997,0.12000000000000455,0.0,0,1.6400000000000006,2.1400000000000006,5.230000000000004,0,6.179999999999993,6.460000000000001,-0.2700000000000031,3.3475000000000037,4.797142857142859,0.0
2021_04_KC_PHI,2021,4,REG,PHI,KC,30.0,42.0,-12.0,72.0,-7.5,53.5,-4.5,1.0,-9.389999999999993,-12.669999999999987,-14.144999999999996,-4.143999999999991,-3.129714285714286,-10.482500000000009,-1.0157142857142887,-3.25,1.710000000000008,0.19999999999999996,0,-3.430000000000007,-6.890000000000001,-5.82,0,-4.609999999999999,-1.9499999999999957,-2.549999999999997,-4.755000000000003,-2.2657142857142887,-1.0
2021_04_LV_LAC,2021,4,REG,LAC,LV,28.0,14.0,14.0,42.0,3.0,52.0,11.0,1.0,-1.009999999999998,2.6799999999999997,0.00750000000000739,6.710000000000001,1.8185714285714312,-1.2124999999999915,3.098571428571425,3.1000000000000014,1.6000000000000085,0.0,0,-3.0900000000000034,-1.9500000000000028,-0.0799999999999983,0,5.939999999999998,1.4399999999999977,1.9100000000000037,1.0175000000000054,-1.201428571428572,0.0
2021_04_NYG_NO,2021,4,REG,NO,NYG,21.0,27.0,-6.0,48.0,7.5,43.0,-13.5,1.0,9.769999999999996,16.729999999999997,11.737499999999997,4.530000000000001,-0.9916666666666671,3.0549999999999997,7.648333333333333,-1.3099999999999952,-5.009999999999991,-0.19999999999999996,0,5.8700000000000045,4.160000000000004,-2.5800000000000054,0,9.740000000000002,4.18,2.3999999999999986,1.9675000000000011,1.4383333333333326,0.0
